,gsm,gse,geo_summary,spaceflight
10,GSM4667052,GSE154217,"A reduction in hepatocyte growth hormone (GH)-signaling promotes non-alcoholic fatty liver disease (NAFLD). However, debate remains as to the relative contribution of the direct effects of GH on hepatocyte function vs indirect effects, via alterations in insulin-like growth factor 1 (IGF1). To isolate the role of hepatocyte GH receptor (GHR) signaling, independent of changes in IGF1, mice with adult-onset, hepatocyte-specific GHR knockdown (aHepGHRkd) were treated with a vector expressing rat IGF1 targeted specifically to hepatocytes. Compared to GHR-intact mice, aHepGHRkd reduced circulating IGF1 and elevated GH. In male aHepGHRkd, the shift in IGF1/GH did not alter plasma glucose or non-esterified fatty acids (NEFA), but was associated with increased insulin, enhanced systemic lipid oxidation and reduced white adipose tissue (WAT) mass. Livers of male aHepGHRkd exhibited steatosis associated with increased de novo lipogenesis, hepatocyte ballooning and inflammation. In female aHepGHRkd, hepatic GHR protein levels were not detectable, but moderate levels of IGF1 were maintained, with minimal alterations in systemic metabolism and no evidence of steatosis. Reconstitution of hepatocyte IGF1 in male aHepGHRkd lowered GH and normalized insulin, whole body lipid utilization and WAT mass. However, IGF1 reconstitution did not reduce steatosis or eliminate liver injury. RNAseq analysis showed IGF1 reconstitution did not impact aHepGHRkd-induced changes in liver gene expression, despite changes in systemic metabolism. These results demonstrate the impact of aHepGHRkd is sexually dimorphic and the steatosis and liver injury observed in male aHepGHRkd mice is autonomous of IGF1, suggesting GH acts directly on the adult hepatocyte to control NAFLD progression.",Space Flight
11,GSM6736030,GSE218174,To investigate the molecular composition of TCM and the possible molecular mechanism of TCM to improve NASH phenotypes.,Space Flight
12,GSM2441018,GSE93137,This SuperSeries is composed of the SubSeries listed below.,Space Flight
13,GSM2232130,GSE84341,"Pneumonic plague is the most deadly form of infection caused by Yersinia pestis and can progress extremely fast. However, our understanding on the host transcriptomic response to pneumonic plague is insufficient. Here, we used RNA-sequencing technology to analyze transcriptomic responses in mice infected with fully virulent strain 201 or EV76, a live attenuated vaccine strain lacking the pigmentation locus. Approximately 600 differentially expressed genes (DEGs) were detected in lungs from both 201- and EV76-infected mice at 12 hours post-infection (hpi). DEGs in lungs of 201-infected mice exceeded 2,000 at 48 hpi, accompanied by sustained large numbers of DEGs in the liver and spleen; however, limited DEGs were detected in those organs of EV-infected mice. Remarkably, DEGs in lungs were significantly enriched in critical immune responses pathways in EV76-infected but not 201-infected mice, including antigen processing and presentation, T cell receptor signaling among others. Pathological and bacterial load analyses confirmed the rapid systemic dissemination of 201-infection and the confined EV76-infection in lungs. Our results demonstrate that fully virulent Y. pestis strongly inhibits both the innate and adaptive immune responses that are substantially stimulated in a self-limited infection, which update our holistic views on the transcriptomic response to pneumonic plague.",Space Flight
14,GSM6213431,GSE205484,To investigate the the liver transcriptome at peak injury and during early and late resolution from alcohol-induced liver injury in mice,Space Flight
15,GSM4453822,GSE148080,Chronic complex diseases are difficult to model in animals and to reproducibly translate the findings to human disease. We argued that organs have core networks that are preserved between species and are predictably altered when homeostasis is disrupted. We altered hepatic homeostasis in mice by dietary challenge and compared the liver transcriptome to that in metabolic associated fatty liver disease (MAFLD) and liver cancer.,Space Flight
16,GSM7010867,GSE224052,"We used Adamts12−/− and wild-type mice generated and genotyped by El Hour et al. 2010 (PMID: 20208563). eight-week-old females were treated by intraperitoneal injections of CCl4 (Sigma-Aldrich, St. Louis, MO, USA) diluted at 3% v/v in olive oil. A single dose of CCl4 0.3 ml/kg of mouse body weight was administered (acute treatment) and mice were sacrificed after 4h, 12h, 24h or 7 days. Control mice were treated with the vehicle (olive oil). Liver samples were collected, weighed and treated as previously described (Kesteloot et al. 2007, PMID: 17929299). We performed gene expression profiling analysis using data obtained from liver samples of wild-type or Adamts12_KO mice at different time points after CCl4 (or vehicle) injection.",Space Flight
17,GSM6603244,GSE214290,"Compared to age-matched men, pre-menopausal women are protected against cardiovascular disease (CVD), hepatic steatosis, diabetes, and obesity - findings that are widely attributed to estrogen action. However pre-menopausal women who use oral combined contraceptives (OC) have 2-fold higher risk of cardiovascular disease (CVD), and OC use compounds with metabolic risk factors such as dyslipidemia, hypertension, or diabetes to further increase CVD susceptibility. While mitochondrial function in metabolically important tissues such as the liver and skeletal muscle is an emerging mechanism by which estrogen may confer its protection, effects of OC use on mitochondrial function and whole body metabolism in the context of disease risk has not yet been explored. To answer this question, female C57Bl/6J mice  were fed a high fat diet and treated with vehicle or OCs for 3, 12, or 20 weeks (n=6-12 per group). Liver and skeletal muscle mitochondrial function (respiratory capacity, H2O2, coupling) was measured along with clinical outcomes of cardiometabolic disease such as obesity, glucose tolerance, hepatic steatosis, and aortic atherosclerosis. Main findings include that regardless of duration of treatment, OCs induced robust increases in hepatic mitochondrial H2O2, likely due to diminished antioxidant capacity. Furthermore, OC use in female mice decreased wheel running, spontaneous physical activity, and total energy expenditure. Surprisingly, in the chronic studies (12, 20 wk) OC treated mice had lower adiposity and hepatic triglyceride content compared to control mice. Together, these studies describe tissue-specific effects of OC use on mitochondrial function as well as variable impacts on markers of metabolic disease susceptibility.",Space Flight
18,GSM7010907,GSE224052,"We used Adamts12−/− and wild-type mice generated and genotyped by El Hour et al. 2010 (PMID: 20208563). eight-week-old females were treated by intraperitoneal injections of CCl4 (Sigma-Aldrich, St. Louis, MO, USA) diluted at 3% v/v in olive oil. A single dose of CCl4 0.3 ml/kg of mouse body weight was administered (acute treatment) and mice were sacrificed after 4h, 12h, 24h or 7 days. Control mice were treated with the vehicle (olive oil). Liver samples were collected, weighed and treated as previously described (Kesteloot et al. 2007, PMID: 17929299). We performed gene expression profiling analysis using data obtained from liver samples of wild-type or Adamts12_KO mice at different time points after CCl4 (or vehicle) injection.",Space Flight
19,GSM5111790,GSE167665,"Gene expression changes during ageing were shown to oppose developmental trajectories; a reversal pattern previously linked to cellular identity loss. Generating cortex, lung, liver and muscle tissue transcriptomes of 16 mice of different ages, covering development and ageing periods, we found that expression reversals were widespread but tissue-specific. Consistent with this result, we observed an inter-tissue divergence during development and convergence during ageing (DiCo), further confirmed in independent mouse and human datasets. The genes displaying DiCo pattern were enriched among tissue-specific genes that tended to lose developmental expression levels during ageing. Finally, analysing publicly available single-cell transcriptome data, we studied the contribution of cellular composition and cell-autonomous changes to the convergence in ageing. Our results, for the first time, suggest inter-tissue convergence during ageing is widespread and associated with the loss of specialisation at the tissue and possibly also at the cellular level.",Space Flight
