,gsm,gse,geo_summary,spaceflight
10,GSM3454883,GSE122099,"Purpose: The goals of this study were to identify the molecular alterations in the SCA1 inferior olive, and determine whether these changes are found in other affected tissues. Methods: mRNA profiling was conducted in two different SCA1 mouse models (Atxn1 154Q/2Q KI and ATXN1-82Q Tg), in two different affected tisues (inferior olive and cerebellum) during early disease initiation and progression (5 week and 12 week time-points). All analyses were conducted relative to appropriate wild-type controls. TopHat2 v2.1.0 was utilized to align reads to the mouse reference genome (mm10) before quantification and differential expression analysis with Cufflinks v2.2.1. Normalized expression values were generated using Cuffnorm. Results: Differentially regulated genes identified in the SCA1 inferior olive segregated into several enriched biological pathways, including the Defense Response at 12 weeks of age. Our study demonstrates that vulnerable tissues in SCA1 are not uniform in their gene expression changes, and express discrete and commonly enriched biological pathways. In addition, we found that brain region-specific differences occur early in disease initiation and progression at 5 weeks of age. Conclusions: The findings from this study suggest that different mechanisms of neurodegeneration are at work in the SCA1 inferior olive and cerebellum.",Space Flight
11,GSM3712192,GSE129387,"In order to find a relationship between gene expression of blood and brain in Rett Syndrome (RTT), we performed RNA sequencing on from cerebella and blood of 7 week-old male Mecp2-null mice (a model of RTT) and WT controls.",Space Flight
12,GSM7573951,GSE236711,"In this study, the transcriptional repressor REST (Repressor Element 1 Silencing Transcription factor) was ablated in the mouse placenta to investigate molecular and cellular impacts on the offspring brain at different life stages. Ablation of placental REST deregulated several brain metabolites, including glucose and lactate that fuel brain energy, vitamin C (ascorbic acid) that functions in the epigenetic programming of the brain during postnatal development, and glutamate and creatine that help the brain to respond to stress conditions during adult life. Bulk RNA-seq analysis showed that a lack of placental REST persistently altered multiple transport genes, including those related to oxygen transportation in the offspring brain. While metabolic genes were impacted in the postnatal brain, different stress response genes were activated in the adult brain. DNA methylation was also impacted in the adult brain due to the loss of placental REST, but in a sex-biased manner. Single-nuclei RNA-seq analysis showed that specific cell types of the brain, particularly those of the choroid plexus and ependyma, which play critical roles in producing cerebrospinal fluid and maintaining metabolic homeostasis, were significantly impacted due to the loss of placental REST. These cells showed significant differential expression of genes associated with the metabotropic (G coupled protein) and ionotropic (ligand-gated ion channel) glutamate receptors, suggesting an impact of ablation of placental REST on the glutamatergic signaling of the offspring brain. The study expands our understanding of placental influences on the offspring brain.",Space Flight
13,GSM3075926,GSE112663,"Rett syndrome is a severe neurodevelopmental condition that rsults primarily from mutations in the MECP2 gene. MECP2 is known to function as both a transcriptional activator and transcriptional repressor. However, it remains unclear how transcriptional dysregulation resulting from MECP2 mutations lead to the Rett syndrome phenotype. Multiple mouse models have been generated to investigate the function of MECP2 in vivo. Remarkably, despite the neurodevelopmental phenotype characteristic of Rett syndrome, temporal conditional MECP2 knock-out mouse models with MECP2 deletion induced postnatally recapitulate the Rett-syndrome-like phenotype in mouse. Here we investigated gene expression changes in 22-weeks old mice following conditional MECP knock-out at 12 weeks by RNA-sequencing. Consistent with previous data, we identify mild gene expression changes following MECP2 knock-out. These data could prove valuable in future studies comparing conditional MECP2 knock-out at distinct time points and in additional brain regions, and can also serve for investigating alternative splicing changes resulting from MECP2 conditional deletion.",Space Flight
14,GSM8076398,GSE255633,"Heterogeneity and selective vulnerability are among the key features of the healthy and diseased brain. Cerebellum contains majority of brain cells, and is thought to be relatively uniform in structure. We explore heterogeneity in the context of healthy cerebellum and during selective vulnerability in cerebellar disease.",Space Flight
15,GSM4010362,GSE135449,The role of microglia in the formation of brain capillary calcification was investigated in a platelet-derived-growth factor B (PDGFB) hypomorph - Pdgfb ret/ret mouse model of human primary familial brain calcification.,Space Flight
16,GSM3075929,GSE112663,"Rett syndrome is a severe neurodevelopmental condition that rsults primarily from mutations in the MECP2 gene. MECP2 is known to function as both a transcriptional activator and transcriptional repressor. However, it remains unclear how transcriptional dysregulation resulting from MECP2 mutations lead to the Rett syndrome phenotype. Multiple mouse models have been generated to investigate the function of MECP2 in vivo. Remarkably, despite the neurodevelopmental phenotype characteristic of Rett syndrome, temporal conditional MECP2 knock-out mouse models with MECP2 deletion induced postnatally recapitulate the Rett-syndrome-like phenotype in mouse. Here we investigated gene expression changes in 22-weeks old mice following conditional MECP knock-out at 12 weeks by RNA-sequencing. Consistent with previous data, we identify mild gene expression changes following MECP2 knock-out. These data could prove valuable in future studies comparing conditional MECP2 knock-out at distinct time points and in additional brain regions, and can also serve for investigating alternative splicing changes resulting from MECP2 conditional deletion.",Space Flight
17,GSM6658521,GSE216104,This SuperSeries is composed of the SubSeries listed below.,Space Flight
18,GSM7329507,GSE232368,"Spinocerebellar ataxia type 1 (SCA1) is caused by a polyglutamine expansion in the ATXN1 gene leading to an expanded polyglutamine tract in the ATAXIN-1 protein. Ataxin-1 is broadly expressed throughout the brain and is known to be involved in regulating gene expression; however, it is not yet determined if mutant ataxin-1 regulates alternative splicing events. Utilizing SCA1 mouse models, we performed bulk RNA sequencing and looked for misregulated alternative splicing (mAS) events in SCA1 mouse cerebella. We found that mutant ataxin-1 causes mAS events to occur in the SCA1 mouse cerebella. Furthermore, we showed that abnormal splicing events predominantly occur in cell types that express mutant ataxin-1. Less than 25% of the mAS events were also differentially expressed genes (DEGs) and therefore their transcriptional dysregulation was previously unknown in the context of SCA1. We show through gene ontology analysis that mAS events reveal new biological pathways: mAS events showed changes in structural morphogenesis whereas DEGs showed changes in ion channel and transmembrane transport. We also report that mutant ataxin-1 causes dysregulation of expression of other ataxia-causing genes, providing evidence for molecular basis of clinical similarity among otherwise heterogeneous inherited cerebellar ataxias. We also identified the potential mechanism by which mutant ATXN1 causes mAS through its interaction with RBFOX1.",Space Flight
19,GSM4199657,GSE141252,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,Space Flight
